"user_index","child_id","item_rank","story_id"
15,2302,7,"1004"
15,2302,8,"1090"
15,2302,9,"1455"
15,2302,10,"1766"
16,2462,1,"109"
16,2462,2,"280"
16,2462,3,"357"
16,2462,4,"680"
16,2462,5,"893"
16,2462,6,"930"
16,2462,7,"1533"
16,2462,8,"1597"
16,2462,9,"1872"
16,2462,10,"1928"
17,3037,1,"199"
17,3037,2,"485"
17,3037,3,"588"
17,3037,4,"698"
17,3037,5,"765"
17,3037,6,"1071"
17,3037,7,"1533"
17,3037,8,"1610"
17,3037,9,"1663"
17,3037,10,"1813"
18,3051,1,"170"
18,3051,2,"175"
18,3051,3,"357"
18,3051,4,"642"
18,3051,5,"1127"
18,3051,6,"1162"
18,3051,7,"1451"
18,3051,8,"1488"
18,3051,9,"1873"
18,3051,10,"1963"
19,3100,1,"109"
19,3100,2,"192"
19,3100,3,"634"
19,3100,4,"657"
19,3100,5,"949"
19,3100,6,"1045"
19,3100,7,"1556"
19,3100,8,"1606"
19,3100,9,"1701"
19,3100,10,"1899"
20,3928,1,"171"
20,3928,2,"199"
20,3928,3,"311"
20,3928,4,"946"
20,3928,5,"951"
20,3928,6,"1159"
20,3928,7,"1173"
20,3928,8,"1397"
20,3928,9,"1656"
20,3928,10,"1701"
21,3994,1,"34"
21,3994,2,"177"
21,3994,3,"192"
21,3994,4,"456"
21,3994,5,"464"
21,3994,6,"676"
21,3994,7,"689"
21,3994,8,"1125"
21,3994,9,"1543"
21,3994,10,"1656"
22,4231,1,"132"
22,4231,2,"164"
22,4231,3,"300"
22,4231,4,"364"
22,4231,5,"917"
22,4231,6,"932"
22,4231,7,"1335"
22,4231,8,"1390"
22,4231,9,"1558"
22,4231,10,"1771"
23,4318,1,"109"
23,4318,2,"257"
23,4318,3,"375"
23,4318,4,"427"
23,4318,5,"472"
23,4318,6,"657"
23,4318,7,"1127"
23,4318,8,"1310"
23,4318,9,"1353"
23,4318,10,"1459"
24,4536,1,"14"
24,4536,2,"192"
24,4536,3,"300"
24,4536,4,"323"
24,4536,5,"491"
24,4536,6,"893"
24,4536,7,"1159"
24,4536,8,"1400"
24,4536,9,"1715"
24,4536,10,"1771"
25,4548,1,"93"
25,4548,2,"113"
25,4548,3,"357"
25,4548,4,"472"
25,4548,5,"653"
25,4548,6,"657"
25,4548,7,"662"
25,4548,8,"1001"
25,4548,9,"1086"
25,4548,10,"1639"
26,5335,1,"109"
26,5335,2,"207"
26,5335,3,"302"
26,5335,4,"357"
26,5335,5,"395"
26,5335,6,"550"
26,5335,7,"642"
26,5335,8,"1426"
26,5335,9,"1903"
26,5335,10,"1921"
27,5402,1,"93"
27,5402,2,"113"
27,5402,3,"207"
27,5402,4,"266"
27,5402,5,"375"
27,5402,6,"472"
27,5402,7,"653"
27,5402,8,"657"
27,5402,9,"1011"
27,5402,10,"1813"
28,5672,1,"109"
28,5672,2,"257"
28,5672,3,"510"
28,5672,4,"657"
28,5672,5,"949"
28,5672,6,"1045"
28,5672,7,"1081"
28,5672,8,"1086"
28,5672,9,"1639"
28,5672,10,"1654"
29,6359,1,"322"
29,6359,2,"464"
29,6359,3,"676"
29,6359,4,"834"
29,6359,5,"1426"
29,6359,6,"1472"
29,6359,7,"1528"
29,6359,8,"1533"
29,6359,9,"1563"
29,6359,10,"1766"
30,6675,1,"266"
30,6675,2,"330"
30,6675,3,"360"
30,6675,4,"714"
30,6675,5,"787"
30,6675,6,"1001"
30,6675,7,"1083"
30,6675,8,"1102"
30,6675,9,"1424"
30,6675,10,"1639"
31,6804,1,"163"
31,6804,2,"257"
31,6804,3,"642"
31,6804,4,"848"
31,6804,5,"946"
31,6804,6,"951"
31,6804,7,"1001"
31,6804,8,"1071"
31,6804,9,"1127"
31,6804,10,"1459"
32,6893,1,"109"
32,6893,2,"550"
32,6893,3,"759"
32,6893,4,"805"
32,6893,5,"1220"
32,6893,6,"1426"
32,6893,7,"1701"
32,6893,8,"1769"
32,6893,9,"1921"
32,6893,10,"1928"
33,6901,1,"35"
33,6901,2,"322"
33,6901,3,"354"
33,6901,4,"412"
33,6901,5,"504"
33,6901,6,"1178"
33,6901,7,"1400"
33,6901,8,"1758"
33,6901,9,"1781"
33,6901,10,"1921"
34,6911,1,"192"
34,6911,2,"472"
34,6911,3,"737"
34,6911,4,"787"
34,6911,5,"1045"
34,6911,6,"1294"
34,6911,7,"1459"
34,6911,8,"1533"
34,6911,9,"1639"
34,6911,10,"1654"
35,6914,1,"266"
35,6914,2,"357"
35,6914,3,"426"
35,6914,4,"464"
35,6914,5,"550"
35,6914,6,"766"
35,6914,7,"1472"
35,6914,8,"1563"
35,6914,9,"1639"
35,6914,10,"1766"
36,7233,1,"163"
36,7233,2,"261"
36,7233,3,"486"
36,7233,4,"550"
36,7233,5,"642"
36,7233,6,"690"
36,7233,7,"1310"
36,7233,8,"1543"
36,7233,9,"1890"
36,7233,10,"1921"
37,7243,1,"163"
37,7243,2,"395"
37,7243,3,"642"
37,7243,4,"759"
37,7243,5,"1071"
37,7243,6,"1086"
37,7243,7,"1400"
37,7243,8,"1426"
37,7243,9,"1527"
37,7243,10,"1533"
38,7317,1,"166"
38,7317,2,"261"
38,7317,3,"485"
38,7317,4,"601"
38,7317,5,"809"
38,7317,6,"840"
38,7317,7,"1407"
38,7317,8,"1530"
38,7317,9,"1813"
38,7317,10,"1969"
39,7613,1,"28"
39,7613,2,"257"
39,7613,3,"472"
39,7613,4,"547"
39,7613,5,"1001"
39,7613,6,"1025"
39,7613,7,"1086"
39,7613,8,"1359"
39,7613,9,"1508"
39,7613,10,"1639"
40,7874,1,"357"
40,7874,2,"680"
40,7874,3,"759"
40,7874,4,"983"
40,7874,5,"1072"
40,7874,6,"1081"
40,7874,7,"1137"
40,7874,8,"1597"
40,7874,9,"1796"
40,7874,10,"1974"
41,8131,1,"109"
41,8131,2,"395"
41,8131,3,"550"
41,8131,4,"1072"
41,8131,5,"1086"
41,8131,6,"1220"
41,8131,7,"1426"
41,8131,8,"1527"
41,8131,9,"1597"
41,8131,10,"1701"
42,8576,1,"112"
42,8576,2,"672"
42,8576,3,"805"
42,8576,4,"951"
42,8576,5,"974"
42,8576,6,"1043"
42,8576,7,"1102"
42,8576,8,"1220"
42,8576,9,"1769"
42,8576,10,"1928"
43,8592,1,"109"
43,8592,2,"192"
43,8592,3,"280"
43,8592,4,"330"
43,8592,5,"351"
43,8592,6,"472"
43,8592,7,"1205"
43,8592,8,"1389"
43,8592,9,"1556"
43,8592,10,"1899"
44,8606,1,"207"
44,8606,2,"288"
44,8606,3,"314"
44,8606,4,"588"
44,8606,5,"765"
44,8606,6,"1208"
44,8606,7,"1663"
44,8606,8,"1664"
44,8606,9,"1813"
44,8606,10,"1819"
45,8730,1,"395"
45,8730,2,"426"
45,8730,3,"550"
45,8730,4,"642"
45,8730,5,"951"
45,8730,6,"1001"
45,8730,7,"1071"
45,8730,8,"1397"
45,8730,9,"1639"
45,8730,10,"1741"
46,8879,1,"112"
46,8879,2,"596"
46,8879,3,"759"
46,8879,4,"974"
46,8879,5,"983"
46,8879,6,"1054"
46,8879,7,"1083"
46,8879,8,"1086"
46,8879,9,"1102"
46,8879,10,"1769"
47,8938,1,"10"
47,8938,2,"192"
47,8938,3,"330"
47,8938,4,"689"
47,8938,5,"1072"
47,8938,6,"1459"
47,8938,7,"1533"
47,8938,8,"1606"
47,8938,9,"1701"
47,8938,10,"1899"
48,9607,1,"345"
48,9607,2,"350"
48,9607,3,"790"
48,9607,4,"812"
48,9607,5,"987"
48,9607,6,"1192"
48,9607,7,"1324"
48,9607,8,"1425"
48,9607,9,"1587"
48,9607,10,"1610"
49,9977,1,"113"
49,9977,2,"330"
49,9977,3,"472"
49,9977,4,"653"
49,9977,5,"657"
49,9977,6,"787"
49,9977,7,"1040"
49,9977,8,"1459"
49,9977,9,"1813"
49,9977,10,"1826"
50,10000,1,"112"
50,10000,2,"395"
50,10000,3,"642"
50,10000,4,"672"
50,10000,5,"805"
50,10000,6,"918"
50,10000,7,"951"
50,10000,8,"1072"
50,10000,9,"1220"
50,10000,10,"1597"
51,10191,1,"322"
51,10191,2,"357"
51,10191,3,"426"
51,10191,4,"464"
51,10191,5,"472"
51,10191,6,"834"
51,10191,7,"1001"
51,10191,8,"1472"
51,10191,9,"1563"
51,10191,10,"1607"
52,10335,1,"204"
52,10335,2,"306"
52,10335,3,"396"
52,10335,4,"805"
52,10335,5,"993"
52,10335,6,"1033"
52,10335,7,"1250"
52,10335,8,"1798"
52,10335,9,"1886"
52,10335,10,"1917"
53,10412,1,"109"
53,10412,2,"199"
53,10412,3,"323"
53,10412,4,"357"
53,10412,5,"572"
53,10412,6,"632"
53,10412,7,"1045"
53,10412,8,"1072"
53,10412,9,"1159"
53,10412,10,"1572"
54,10678,1,"93"
54,10678,2,"113"
54,10678,3,"314"
54,10678,4,"448"
54,10678,5,"534"
54,10678,6,"653"
54,10678,7,"848"
54,10678,8,"1106"
54,10678,9,"1159"
54,10678,10,"1337"
55,10689,1,"14"
55,10689,2,"266"
55,10689,3,"300"
55,10689,4,"311"
55,10689,5,"680"
55,10689,6,"1220"
55,10689,7,"1631"
55,10689,8,"1869"
55,10689,9,"1928"
55,10689,10,"1931"
56,10714,1,"585"
56,10714,2,"687"
56,10714,3,"776"
56,10714,4,"960"
56,10714,5,"1358"
56,10714,6,"1363"
56,10714,7,"1368"
56,10714,8,"1381"
56,10714,9,"1540"
56,10714,10,"1730"
57,10727,1,"4"
57,10727,2,"759"
57,10727,3,"949"
57,10727,4,"1001"
57,10727,5,"1071"
57,10727,6,"1294"
57,10727,7,"1389"
57,10727,8,"1400"
57,10727,9,"1533"
57,10727,10,"1928"
58,10908,1,"207"
58,10908,2,"266"
58,10908,3,"311"
58,10908,4,"357"
58,10908,5,"427"
58,10908,6,"632"
58,10908,7,"680"
58,10908,8,"1045"
58,10908,9,"1159"
58,10908,10,"1353"
59,10949,1,"207"
59,10949,2,"375"
59,10949,3,"588"
59,10949,4,"657"
59,10949,5,"714"
59,10949,6,"733"
59,10949,7,"1001"
59,10949,8,"1102"
59,10949,9,"1654"
59,10949,10,"1903"
60,10969,1,"192"
60,10969,2,"357"
60,10969,3,"375"
60,10969,4,"427"
60,10969,5,"472"
60,10969,6,"1086"
60,10969,7,"1208"
60,10969,8,"1353"
60,10969,9,"1459"
60,10969,10,"1903"
61,11258,1,"207"
61,11258,2,"588"
61,11258,3,"657"
61,11258,4,"1001"
61,11258,5,"1011"
61,11258,6,"1353"
61,11258,7,"1400"
61,11258,8,"1426"
61,11258,9,"1639"
61,11258,10,"1921"
62,11368,1,"135"
62,11368,2,"211"
62,11368,3,"412"
62,11368,4,"464"
62,11368,5,"676"
62,11368,6,"766"
62,11368,7,"834"
62,11368,8,"1437"
62,11368,9,"1472"
62,11368,10,"1701"
63,11939,1,"257"
63,11939,2,"357"
63,11939,3,"472"
63,11939,4,"550"
63,11939,5,"951"
63,11939,6,"1001"
63,11939,7,"1071"
63,11939,8,"1102"
63,11939,9,"1426"
63,11939,10,"1639"
64,12264,1,"95"
64,12264,2,"266"
64,12264,3,"529"
64,12264,4,"667"
64,12264,5,"864"
64,12264,6,"1011"
64,12264,7,"1384"
64,12264,8,"1571"
64,12264,9,"1873"
64,12264,10,"1956"
65,12316,1,"28"
65,12316,2,"266"
65,12316,3,"357"
65,12316,4,"375"
65,12316,5,"588"
65,12316,6,"688"
65,12316,7,"1353"
65,12316,8,"1400"
65,12316,9,"1597"
65,12316,10,"1656"
66,12681,1,"192"
66,12681,2,"357"
66,12681,3,"672"
66,12681,4,"689"
66,12681,5,"733"
66,12681,6,"1001"
66,12681,7,"1220"
66,12681,8,"1533"
66,12681,9,"1701"
66,12681,10,"1803"
67,12744,1,"257"
67,12744,2,"266"
67,12744,3,"357"
67,12744,4,"472"
67,12744,5,"657"
67,12744,6,"834"
67,12744,7,"1102"
67,12744,8,"1508"
67,12744,9,"1639"
67,12744,10,"1741"
68,13234,1,"257"
68,13234,2,"266"
68,13234,3,"357"
68,13234,4,"464"
68,13234,5,"550"
68,13234,6,"657"
68,13234,7,"676"
68,13234,8,"766"
68,13234,9,"834"
68,13234,10,"1472"
69,13303,1,"257"
69,13303,2,"266"
69,13303,3,"357"
69,13303,4,"547"
69,13303,5,"1001"
69,13303,6,"1025"
69,13303,7,"1102"
69,13303,8,"1597"
69,13303,9,"1639"
69,13303,10,"1656"
70,13400,1,"107"
70,13400,2,"464"
70,13400,3,"504"
70,13400,4,"550"
70,13400,5,"588"
70,13400,6,"1011"
70,13400,7,"1438"
70,13400,8,"1559"
70,13400,9,"1607"
70,13400,10,"1766"
71,13597,1,"20"
71,13597,2,"376"
71,13597,3,"619"
71,13597,4,"988"
71,13597,5,"1090"
71,13597,6,"1437"
71,13597,7,"1453"
71,13597,8,"1562"
71,13597,9,"1661"
71,13597,10,"1685"
72,13715,1,"109"
72,13715,2,"192"
72,13715,3,"257"
72,13715,4,"330"
72,13715,5,"357"
72,13715,6,"448"
72,13715,7,"472"
72,13715,8,"657"
72,13715,9,"1127"
72,13715,10,"1459"
73,14184,1,"163"
73,14184,2,"395"
73,14184,3,"642"
73,14184,4,"834"
73,14184,5,"951"
73,14184,6,"1527"
73,14184,7,"1533"
73,14184,8,"1597"
73,14184,9,"1766"
73,14184,10,"1921"
74,14235,1,"109"
74,14235,2,"486"
74,14235,3,"776"
74,14235,4,"803"
74,14235,5,"1080"
74,14235,6,"1106"
74,14235,7,"1353"
74,14235,8,"1426"
74,14235,9,"1766"
74,14235,10,"1808"
75,14426,1,"107"
75,14426,2,"266"
75,14426,3,"357"
75,14426,4,"464"
75,14426,5,"657"
75,14426,6,"766"
75,14426,7,"1607"
75,14426,8,"1639"
75,14426,9,"1741"
75,14426,10,"1766"
76,14495,1,"166"
76,14495,2,"295"
76,14495,3,"297"
76,14495,4,"588"
76,14495,5,"1011"
76,14495,6,"1156"
76,14495,7,"1178"
76,14495,8,"1758"
76,14495,9,"1872"
76,14495,10,"1969"
77,14535,1,"86"
77,14535,2,"236"
77,14535,3,"331"
77,14535,4,"581"
77,14535,5,"662"
77,14535,6,"698"
77,14535,7,"1156"
77,14535,8,"1299"
77,14535,9,"1533"
77,14535,10,"1872"
78,15006,1,"154"
78,15006,2,"192"
78,15006,3,"331"
78,15006,4,"486"
78,15006,5,"689"
78,15006,6,"1027"
78,15006,7,"1181"
78,15006,8,"1310"
78,15006,9,"1621"
78,15006,10,"1890"
79,15077,1,"14"
79,15077,2,"109"
79,15077,3,"112"
79,15077,4,"672"
79,15077,5,"805"
79,15077,6,"893"
79,15077,7,"983"
79,15077,8,"1220"
79,15077,9,"1556"
79,15077,10,"1701"
80,15166,1,"4"
80,15166,2,"62"
80,15166,3,"171"
80,15166,4,"288"
80,15166,5,"534"
80,15166,6,"649"
80,15166,7,"776"
80,15166,8,"907"
80,15166,9,"1310"
80,15166,10,"1890"
81,15197,1,"311"
81,15197,2,"472"
81,15197,3,"642"
81,15197,4,"657"
81,15197,5,"680"
81,15197,6,"946"
81,15197,7,"997"
81,15197,8,"1071"
81,15197,9,"1162"
81,15197,10,"1527"
82,15238,1,"257"
82,15238,2,"266"
82,15238,3,"426"
82,15238,4,"657"
82,15238,5,"766"
82,15238,6,"834"
82,15238,7,"1472"
82,15238,8,"1607"
82,15238,9,"1639"
82,15238,10,"1766"
83,15323,1,"323"
83,15323,2,"547"
83,15323,3,"596"
83,15323,4,"632"
83,15323,5,"680"
83,15323,6,"949"
83,15323,7,"1045"
83,15323,8,"1086"
83,15323,9,"1159"
83,15323,10,"1389"
84,15524,1,"93"
84,15524,2,"113"
84,15524,3,"257"
84,15524,4,"472"
84,15524,5,"657"
84,15524,6,"662"
84,15524,7,"848"
84,15524,8,"951"
84,15524,9,"997"
84,15524,10,"1011"
85,15708,1,"4"
85,15708,2,"550"
85,15708,3,"572"
85,15708,4,"642"
85,15708,5,"805"
85,15708,6,"1086"
85,15708,7,"1426"
85,15708,8,"1639"
85,15708,9,"1819"
85,15708,10,"1921"
86,15922,1,"93"
86,15922,2,"113"
86,15922,3,"251"
86,15922,4,"472"
86,15922,5,"653"
86,15922,6,"657"
86,15922,7,"997"
86,15922,8,"1086"
86,15922,9,"1813"
86,15922,10,"1826"
87,16325,1,"28"
87,16325,2,"207"
87,16325,3,"257"
87,16325,4,"314"
87,16325,5,"448"
87,16325,6,"653"
87,16325,7,"1001"
87,16325,8,"1459"
87,16325,9,"1819"
87,16325,10,"1858"
88,16378,1,"266"
88,16378,2,"472"
88,16378,3,"632"
88,16378,4,"657"
88,16378,5,"997"
88,16378,6,"1045"
88,16378,7,"1400"
88,16378,8,"1459"
88,16378,9,"1813"
88,16378,10,"1903"
89,16875,1,"514"
89,16875,2,"547"
89,16875,3,"588"
89,16875,4,"657"
89,16875,5,"714"
89,16875,6,"1001"
89,16875,7,"1011"
89,16875,8,"1102"
89,16875,9,"1508"
89,16875,10,"1741"
90,17202,1,"93"
90,17202,2,"113"
90,17202,3,"251"
90,17202,4,"330"
90,17202,5,"657"
90,17202,6,"997"
90,17202,7,"1086"
90,17202,8,"1106"
90,17202,9,"1459"
90,17202,10,"1813"
91,17513,1,"28"
91,17513,2,"464"
91,17513,3,"472"
91,17513,4,"765"
91,17513,5,"766"
91,17513,6,"1001"
91,17513,7,"1071"
91,17513,8,"1459"
91,17513,9,"1472"
91,17513,10,"1563"
92,17943,1,"4"
92,17943,2,"199"
92,17943,3,"596"
92,17943,4,"759"
92,17943,5,"949"
92,17943,6,"983"
92,17943,7,"1045"
92,17943,8,"1389"
92,17943,9,"1639"
92,17943,10,"1921"
93,18409,1,"109"
93,18409,2,"330"
93,18409,3,"448"
93,18409,4,"634"
93,18409,5,"657"
93,18409,6,"689"
93,18409,7,"782"
93,18409,8,"787"
93,18409,9,"936"
93,18409,10,"1701"
94,18530,1,"199"
94,18530,2,"306"
94,18530,3,"357"
94,18530,4,"380"
94,18530,5,"765"
94,18530,6,"776"
94,18530,7,"1259"
94,18530,8,"1481"
94,18530,9,"1540"
94,18530,10,"1654"
95,18558,1,"112"
95,18558,2,"550"
95,18558,3,"572"
95,18558,4,"672"
95,18558,5,"805"
95,18558,6,"1072"
95,18558,7,"1389"
95,18558,8,"1426"
95,18558,9,"1769"
95,18558,10,"1921"
96,18609,1,"4"
96,18609,2,"112"
96,18609,3,"170"
96,18609,4,"289"
96,18609,5,"419"
96,18609,6,"1071"
96,18609,7,"1220"
96,18609,8,"1397"
96,18609,9,"1400"
96,18609,10,"1766"
97,19884,1,"572"
97,19884,2,"642"
97,19884,3,"672"
97,19884,4,"759"
97,19884,5,"951"
97,19884,6,"1137"
97,19884,7,"1426"
97,19884,8,"1533"
97,19884,9,"1769"
97,19884,10,"1921"
98,20857,1,"396"
98,20857,2,"630"
98,20857,3,"1104"
98,20857,4,"1216"
98,20857,5,"1250"
98,20857,6,"1491"
98,20857,7,"1558"
98,20857,8,"1677"
98,20857,9,"1746"
98,20857,10,"1953"
99,21259,1,"257"
99,21259,2,"343"
99,21259,3,"406"
99,21259,4,"472"
99,21259,5,"657"
99,21259,6,"731"
99,21259,7,"1023"
99,21259,8,"1178"
99,21259,9,"1337"
99,21259,10,"1976"
100,21802,1,"4"
100,21802,2,"261"
100,21802,3,"642"
100,21802,4,"951"
100,21802,5,"1071"
100,21802,6,"1137"
100,21802,7,"1426"
100,21802,8,"1527"
100,21802,9,"1769"
100,21802,10,"1858"
101,21978,1,"314"
101,21978,2,"330"
101,21978,3,"472"
101,21978,4,"657"
101,21978,5,"1102"
101,21978,6,"1527"
101,21978,7,"1533"
101,21978,8,"1597"
101,21978,9,"1639"
101,21978,10,"1921"
102,22009,1,"192"
102,22009,2,"314"
102,22009,3,"330"
102,22009,4,"472"
102,22009,5,"672"
102,22009,6,"689"
102,22009,7,"1533"
102,22009,8,"1556"
102,22009,9,"1597"
102,22009,10,"1664"
103,22056,1,"257"
103,22056,2,"330"
103,22056,3,"472"
103,22056,4,"653"
103,22056,5,"657"
103,22056,6,"662"
103,22056,7,"1086"
103,22056,8,"1102"
103,22056,9,"1508"
103,22056,10,"1639"
104,22315,1,"266"
104,22315,2,"547"
104,22315,3,"733"
104,22315,4,"928"
104,22315,5,"1001"
104,22315,6,"1025"
104,22315,7,"1102"
104,22315,8,"1359"
104,22315,9,"1508"
104,22315,10,"1928"
105,22941,1,"714"
105,22941,2,"733"
105,22941,3,"1001"
105,22941,4,"1010"
105,22941,5,"1086"
105,22941,6,"1102"
105,22941,7,"1639"
105,22941,8,"1741"
105,22941,9,"1760"
105,22941,10,"1928"
106,22978,1,"109"
106,22978,2,"192"
106,22978,3,"364"
106,22978,4,"395"
106,22978,5,"550"
106,22978,6,"672"
106,22978,7,"893"
106,22978,8,"1072"
106,22978,9,"1597"
106,22978,10,"1953"
107,23063,1,"330"
107,23063,2,"357"
107,23063,3,"395"
107,23063,4,"472"
107,23063,5,"657"
107,23063,6,"951"
107,23063,7,"997"
107,23063,8,"1426"
107,23063,9,"1459"
107,23063,10,"1921"
108,23403,1,"266"
108,23403,2,"311"
108,23403,3,"314"
108,23403,4,"357"
108,23403,5,"375"
108,23403,6,"427"
108,23403,7,"951"
108,23403,8,"1353"
108,23403,9,"1664"
108,23403,10,"1819"
109,23559,1,"156"
109,23559,2,"172"
109,23559,3,"261"
109,23559,4,"840"
109,23559,5,"1080"
109,23559,6,"1204"
109,23559,7,"1533"
109,23559,8,"1598"
109,23559,9,"1717"
109,23559,10,"1858"
110,24078,1,"547"
110,24078,2,"657"
110,24078,3,"714"
110,24078,4,"1001"
110,24078,5,"1025"
110,24078,6,"1359"
110,24078,7,"1426"
110,24078,8,"1438"
110,24078,9,"1715"
110,24078,10,"1921"
111,24206,1,"132"
111,24206,2,"192"
111,24206,3,"199"
111,24206,4,"672"
111,24206,5,"1220"
111,24206,6,"1335"
111,24206,7,"1677"
111,24206,8,"1701"
111,24206,9,"1928"
111,24206,10,"1953"
112,24275,1,"280"
112,24275,2,"406"
112,24275,3,"498"
112,24275,4,"603"
112,24275,5,"672"
112,24275,6,"1072"
112,24275,7,"1205"
112,24275,8,"1556"
112,24275,9,"1597"
112,24275,10,"1974"
113,24404,1,"109"
113,24404,2,"192"
113,24404,3,"672"
113,24404,4,"759"
113,24404,5,"983"
113,24404,6,"1072"
113,24404,7,"1556"
113,24404,8,"1701"
113,24404,9,"1769"
113,24404,10,"1928"
114,24613,1,"694"
114,24613,2,"733"
114,24613,3,"893"
114,24613,4,"983"
114,24613,5,"1001"
114,24613,6,"1086"
114,24613,7,"1220"
114,24613,8,"1556"
114,24613,9,"1701"
114,24613,10,"1974"
115,25174,1,"533"
115,25174,2,"655"
115,25174,3,"680"
115,25174,4,"688"
115,25174,5,"834"
115,25174,6,"1004"
115,25174,7,"1009"
115,25174,8,"1159"
115,25174,9,"1211"
115,25174,10,"1433"
116,25237,1,"4"
116,25237,2,"109"
116,25237,3,"395"
116,25237,4,"550"
116,25237,5,"642"
116,25237,6,"848"
116,25237,7,"997"
116,25237,8,"1072"
116,25237,9,"1527"
116,25237,10,"1533"
117,25446,1,"109"
117,25446,2,"192"
117,25446,3,"330"
117,25446,4,"448"
117,25446,5,"472"
117,25446,6,"782"
117,25446,7,"936"
117,25446,8,"1086"
117,25446,9,"1476"
117,25446,10,"1701"
118,25475,1,"14"
118,25475,2,"314"
118,25475,3,"672"
118,25475,4,"1012"
118,25475,5,"1220"
118,25475,6,"1335"
118,25475,7,"1664"
118,25475,8,"1701"
118,25475,9,"1819"
118,25475,10,"1928"
119,25613,1,"57"
119,25613,2,"215"
119,25613,3,"288"
119,25613,4,"357"
119,25613,5,"1391"
119,25613,6,"1530"
119,25613,7,"1654"
119,25613,8,"1717"
119,25613,9,"1808"
119,25613,10,"1969"
120,25685,1,"266"
120,25685,2,"323"
120,25685,3,"357"
120,25685,4,"547"
120,25685,5,"596"
120,25685,6,"1400"
120,25685,7,"1527"
120,25685,8,"1656"
120,25685,9,"1715"
120,25685,10,"1928"
121,25974,1,"547"
121,25974,2,"551"
121,25974,3,"733"
121,25974,4,"928"
121,25974,5,"1001"
121,25974,6,"1102"
121,25974,7,"1277"
121,25974,8,"1353"
121,25974,9,"1508"
121,25974,10,"1928"
122,26650,1,"109"
122,26650,2,"192"
122,26650,3,"280"
122,26650,4,"291"
122,26650,5,"588"
122,26650,6,"759"
122,26650,7,"949"
122,26650,8,"1072"
122,26650,9,"1205"
122,26650,10,"1486"
123,27105,1,"192"
123,27105,2,"199"
123,27105,3,"572"
