"user_index","child_id","item_rank","story_id"
305,67789,4,552
305,67789,5,751
305,67789,6,862
305,67789,7,1258
305,67789,8,1676
305,67789,9,1819
305,67789,10,1836
306,67979,1,27
306,67979,2,364
306,67979,3,423
306,67979,4,891
306,67979,5,925
306,67979,6,974
306,67979,7,1650
306,67979,8,1698
306,67979,9,1836
306,67979,10,1899
315,69240,1,172
315,69240,2,186
315,69240,3,225
315,69240,4,373
315,69240,5,559
315,69240,6,1437
315,69240,7,1527
315,69240,8,1804
315,69240,9,1805
315,69240,10,1956
320,71465,1,300
320,71465,2,627
320,71465,3,674
320,71465,4,910
320,71465,5,1254
320,71465,6,1357
320,71465,7,1423
320,71465,8,1536
320,71465,9,1691
320,71465,10,1967
324,72373,1,268
324,72373,2,331
324,72373,3,720
324,72373,4,1025
324,72373,5,1227
324,72373,6,1409
324,72373,7,1472
324,72373,8,1618
324,72373,9,1758
324,72373,10,1962
332,74652,1,257
332,74652,2,845
332,74652,3,907
332,74652,4,911
332,74652,5,1130
332,74652,6,1450
332,74652,7,1564
332,74652,8,1646
332,74652,9,1722
332,74652,10,1745
333,75568,1,62
333,75568,2,128
333,75568,3,452
333,75568,4,1007
333,75568,5,1097
333,75568,6,1369
333,75568,7,1505
333,75568,8,1639
333,75568,9,1826
333,75568,10,1957
342,77508,1,240
342,77508,2,551
342,77508,3,1028
342,77508,4,1163
342,77508,5,1254
342,77508,6,1302
342,77508,7,1518
342,77508,8,1636
342,77508,9,1746
342,77508,10,1778
344,78484,1,135
344,78484,2,588
344,78484,3,619
344,78484,4,1258
344,78484,5,1433
344,78484,6,1478
344,78484,7,1548
344,78484,8,1560
344,78484,9,1758
344,78484,10,1830
345,79061,1,108
345,79061,2,207
345,79061,3,283
345,79061,4,558
345,79061,5,789
345,79061,6,1207
345,79061,7,1330
345,79061,8,1352
345,79061,9,1513
345,79061,10,1883
350,79844,1,347
350,79844,2,913
350,79844,3,931
350,79844,4,1025
350,79844,5,1323
350,79844,6,1325
350,79844,7,1587
350,79844,8,1657
350,79844,9,1815
350,79844,10,1876
352,80501,1,373
352,80501,2,385
352,80501,3,424
352,80501,4,979
352,80501,5,1096
352,80501,6,1255
352,80501,7,1367
352,80501,8,1384
352,80501,9,1409
352,80501,10,1459
356,81214,1,72
356,81214,2,290
356,81214,3,335
356,81214,4,464
356,81214,5,468
356,81214,6,472
356,81214,7,496
356,81214,8,737
356,81214,9,919
356,81214,10,1698
357,81611,1,18
357,81611,2,138
357,81611,3,151
357,81611,4,310
357,81611,5,313
357,81611,6,897
357,81611,7,1433
357,81611,8,1782
357,81611,9,1813
357,81611,10,1924
358,81686,1,159
358,81686,2,687
358,81686,3,731
358,81686,4,805
358,81686,5,862
358,81686,6,964
358,81686,7,1204
358,81686,8,1374
358,81686,9,1433
358,81686,10,1957
372,84232,1,110
372,84232,2,375
372,84232,3,395
372,84232,4,472
372,84232,5,772
372,84232,6,1156
372,84232,7,1453
372,84232,8,1483
372,84232,9,1808
372,84232,10,1821
374,84741,1,600
374,84741,2,627
374,84741,3,688
374,84741,4,879
374,84741,5,946
374,84741,6,1024
374,84741,7,1191
374,84741,8,1280
374,84741,9,1468
374,84741,10,1708
382,85956,1,0
382,85956,2,499
382,85956,3,696
382,85956,4,1041
382,85956,5,1100
382,85956,6,1242
382,85956,7,1469
382,85956,8,1600
382,85956,9,1770
382,85956,10,1956
392,88049,1,799
392,88049,2,862
392,88049,3,987
392,88049,4,1050
392,88049,5,1097
392,88049,6,1156
392,88049,7,1318
392,88049,8,1442
392,88049,9,1481
392,88049,10,1829
397,89019,1,409
397,89019,2,438
397,89019,3,503
397,89019,4,572
397,89019,5,576
397,89019,6,785
397,89019,7,1306
397,89019,8,1698
397,89019,9,1931
397,89019,10,1943
399,89427,1,39
399,89427,2,175
399,89427,3,267
399,89427,4,269
399,89427,5,551
399,89427,6,755
399,89427,7,1128
399,89427,8,1384
399,89427,9,1470
399,89427,10,1499
400,89658,1,39
400,89658,2,57
400,89658,3,285
400,89658,4,836
400,89658,5,1054
400,89658,6,1294
400,89658,7,1397
400,89658,8,1422
400,89658,9,1791
400,89658,10,1883
404,90067,1,398
404,90067,2,464
404,90067,3,585
404,90067,4,588
404,90067,5,595
404,90067,6,699
404,90067,7,1083
404,90067,8,1148
404,90067,9,1323
404,90067,10,1925
408,90499,1,547
408,90499,2,707
408,90499,3,844
408,90499,4,1011
408,90499,5,1251
408,90499,6,1260
408,90499,7,1337
408,90499,8,1405
408,90499,9,1656
408,90499,10,1791
412,90870,1,93
412,90870,2,100
412,90870,3,364
412,90870,4,485
412,90870,5,776
412,90870,6,834
412,90870,7,1053
412,90870,8,1100
412,90870,9,1186
412,90870,10,1938
413,90971,1,0
413,90971,2,12
413,90971,3,38
413,90971,4,107
413,90971,5,297
413,90971,6,552
413,90971,7,838
413,90971,8,1310
413,90971,9,1437
413,90971,10,1712
420,93637,1,362
420,93637,2,415
420,93637,3,440
420,93637,4,479
420,93637,5,861
420,93637,6,1168
420,93637,7,1210
420,93637,8,1326
420,93637,9,1551
420,93637,10,1781
426,94720,1,201
426,94720,2,236
426,94720,3,395
426,94720,4,510
426,94720,5,797
426,94720,6,928
426,94720,7,1299
426,94720,8,1343
426,94720,9,1563
426,94720,10,1620
429,96147,1,123
429,96147,2,135
429,96147,3,529
429,96147,4,596
429,96147,5,648
429,96147,6,911
429,96147,7,1277
429,96147,8,1558
429,96147,9,1853
429,96147,10,1902
430,96210,1,77
430,96210,2,194
430,96210,3,406
430,96210,4,688
430,96210,5,920
430,96210,6,1051
430,96210,7,1192
430,96210,8,1225
430,96210,9,1250
430,96210,10,1873
432,96292,1,28
432,96292,2,225
432,96292,3,402
432,96292,4,619
432,96292,5,1224
432,96292,6,1357
432,96292,7,1424
432,96292,8,1439
432,96292,9,1813
432,96292,10,1899
433,96555,1,31
433,96555,2,39
433,96555,3,196
433,96555,4,464
433,96555,5,465
433,96555,6,573
433,96555,7,772
433,96555,8,1070
433,96555,9,1127
433,96555,10,1855
440,97887,1,410
440,97887,2,505
440,97887,3,508
440,97887,4,680
440,97887,5,1359
440,97887,6,1368
440,97887,7,1564
440,97887,8,1647
440,97887,9,1813
440,97887,10,1899
445,99483,1,111
445,99483,2,214
445,99483,3,235
445,99483,4,664
445,99483,5,778
445,99483,6,862
445,99483,7,1105
445,99483,8,1405
445,99483,9,1836
445,99483,10,1967
447,100167,1,3
447,100167,2,73
447,100167,3,364
447,100167,4,1014
447,100167,5,1286
447,100167,6,1438
447,100167,7,1473
447,100167,8,1508
447,100167,9,1579
447,100167,10,1729
450,100563,1,142
450,100563,2,211
450,100563,3,536
450,100563,4,788
450,100563,5,1071
450,100563,6,1080
450,100563,7,1141
450,100563,8,1212
450,100563,9,1444
450,100563,10,1616
452,101409,1,424
452,101409,2,690
452,101409,3,872
452,101409,4,1147
452,101409,5,1204
452,101409,6,1227
452,101409,7,1337
452,101409,8,1464
452,101409,9,1679
452,101409,10,1928
453,101526,1,264
453,101526,2,463
453,101526,3,633
453,101526,4,659
453,101526,5,737
453,101526,6,1181
453,101526,7,1289
453,101526,8,1785
453,101526,9,1855
453,101526,10,1968
458,103402,1,154
458,103402,2,211
458,103402,3,294
458,103402,4,347
458,103402,5,476
458,103402,6,759
458,103402,7,1080
458,103402,8,1385
458,103402,9,1668
458,103402,10,1890
463,105315,1,82
463,105315,2,107
463,105315,3,323
463,105315,4,1102
463,105315,5,1280
463,105315,6,1306
463,105315,7,1457
463,105315,8,1636
463,105315,9,1659
463,105315,10,1942
474,108486,1,196
474,108486,2,350
474,108486,3,457
474,108486,4,568
474,108486,5,782
474,108486,6,855
474,108486,7,1155
474,108486,8,1402
474,108486,9,1469
474,108486,10,1921
479,109538,1,99
479,109538,2,110
479,109538,3,250
479,109538,4,733
479,109538,5,854
479,109538,6,964
479,109538,7,1406
479,109538,8,1557
479,109538,9,1713
479,109538,10,1903
493,113565,1,180
493,113565,2,291
493,113565,3,598
493,113565,4,838
493,113565,5,1153
493,113565,6,1255
493,113565,7,1367
493,113565,8,1397
493,113565,9,1560
493,113565,10,1717
494,113677,1,957
494,113677,2,1001
494,113677,3,1097
494,113677,4,1137
494,113677,5,1290
494,113677,6,1294
494,113677,7,1335
494,113677,8,1486
494,113677,9,1681
494,113677,10,1697
496,113904,1,225
496,113904,2,532
496,113904,3,706
496,113904,4,844
496,113904,5,1025
496,113904,6,1242
496,113904,7,1435
496,113904,8,1570
496,113904,9,1677
496,113904,10,1691
499,114243,1,1
499,114243,2,133
499,114243,3,318
499,114243,4,354
499,114243,5,733
499,114243,6,1070
499,114243,7,1150
499,114243,8,1299
499,114243,9,1641
499,114243,10,1656
508,117315,1,240
508,117315,2,323
508,117315,3,472
508,117315,4,627
508,117315,5,674
508,117315,6,801
508,117315,7,1558
508,117315,8,1597
508,117315,9,1749
508,117315,10,1760
509,117632,1,156
509,117632,2,380
509,117632,3,487
509,117632,4,509
509,117632,5,581
509,117632,6,1264
509,117632,7,1435
509,117632,8,1781
509,117632,9,1890
509,117632,10,1917
518,119974,1,352
518,119974,2,475
518,119974,3,711
518,119974,4,849
518,119974,5,1279
518,119974,6,1335
518,119974,7,1351
518,119974,8,1442
518,119974,9,1506
518,119974,10,1903
528,121668,1,44
528,121668,2,210
528,121668,3,401
528,121668,4,1322
528,121668,5,1473
528,121668,6,1499
528,121668,7,1595
528,121668,8,1675
528,121668,9,1925
528,121668,10,1953
540,124821,1,194
540,124821,2,201
540,124821,3,687
540,124821,4,840
540,124821,5,1251
540,124821,6,1319
540,124821,7,1460
540,124821,8,1741
540,124821,9,1829
540,124821,10,1967
547,126340,1,328
547,126340,2,487
547,126340,3,685
547,126340,4,799
547,126340,5,809
547,126340,6,837
547,126340,7,1006
547,126340,8,1175
547,126340,9,1242
547,126340,10,1334
549,127288,1,239
549,127288,2,363
549,127288,3,715
549,127288,4,936
549,127288,5,1158
549,127288,6,1199
549,127288,7,1225
549,127288,8,1280
549,127288,9,1382
549,127288,10,1886
552,128824,1,62
552,128824,2,111
552,128824,3,266
552,128824,4,269
552,128824,5,291
552,128824,6,331
552,128824,7,376
552,128824,8,579
552,128824,9,1453
552,128824,10,1677
556,129881,1,214
556,129881,2,463
556,129881,3,735
556,129881,4,910
556,129881,5,1293
556,129881,6,1362
556,129881,7,1425
556,129881,8,1566
556,129881,9,1804
556,129881,10,1836
558,129938,1,350
558,129938,2,386
558,129938,3,652
558,129938,4,993
558,129938,5,998
558,129938,6,1083
558,129938,7,1163
558,129938,8,1465
558,129938,9,1600
558,129938,10,1943
562,130252,1,12
562,130252,2,149
562,130252,3,765
562,130252,4,1014
562,130252,5,1095
562,130252,6,1563
562,130252,7,1661
562,130252,8,1722
562,130252,9,1956
562,130252,10,1969
565,131902,1,44
565,131902,2,582
565,131902,3,840
565,131902,4,1496
565,131902,5,1508
565,131902,6,1570
565,131902,7,1715
565,131902,8,1791
565,131902,9,1804
565,131902,10,1921
571,132564,1,97
571,132564,2,305
571,132564,3,322
571,132564,4,1040
571,132564,5,1170
571,132564,6,1260
571,132564,7,1426
571,132564,8,1562
571,132564,9,1618
571,132564,10,1975
572,133076,1,194
572,133076,2,499
572,133076,3,600
572,133076,4,667
572,133076,5,1130
572,133076,6,1181
572,133076,7,1326
572,133076,8,1398
572,133076,9,1409
572,133076,10,1709
579,135014,1,173
579,135014,2,176
579,135014,3,370
579,135014,4,925
579,135014,5,973
579,135014,6,1192
579,135014,7,1323
579,135014,8,1805
579,135014,9,1808
579,135014,10,1953
581,135217,1,114
581,135217,2,1014
581,135217,3,1150
581,135217,4,1472
581,135217,5,1491
581,135217,6,1559
581,135217,7,1564
581,135217,8,1930
581,135217,9,1933
581,135217,10,1961
586,135951,1,199
586,135951,2,284
586,135951,3,501
586,135951,4,789
586,135951,5,932
586,135951,6,1165
586,135951,7,1261
586,135951,8,1289
586,135951,9,1314
586,135951,10,1916
594,137377,1,74
594,137377,2,423
594,137377,3,739
594,137377,4,885
594,137377,5,1258
594,137377,6,1280
594,137377,7,1364
594,137377,8,1494
594,137377,9,1498
594,137377,10,1657
604,139246,1,778
604,139246,2,805
604,139246,3,920
604,139246,4,1424
604,139246,5,1591
604,139246,6,1766
604,139246,7,1819
604,139246,8,1871
604,139246,9,1876
604,139246,10,1924
605,139473,1,40
605,139473,2,353
605,139473,3,362
605,139473,4,540
605,139473,5,687
605,139473,6,974
605,139473,7,1258
605,139473,8,1453
605,139473,9,1577
605,139473,10,1653
615,141446,1,289
615,141446,2,558
615,141446,3,643
615,141446,4,865
615,141446,5,930
615,141446,6,982
615,141446,7,1507
615,141446,8,1559
615,141446,9,1563
615,141446,10,1819
616,141622,1,18
616,141622,2,58
616,141622,3,877
616,141622,4,960
616,141622,5,1077
616,141622,6,1084
616,141622,7,1104
616,141622,8,1468
616,141622,9,1555
616,141622,10,1775
640,147041,1,40
640,147041,2,339
640,147041,3,444
640,147041,4,909
640,147041,5,925
640,147041,6,1173
640,147041,7,1229
640,147041,8,1749
640,147041,9,1805
640,147041,10,1964
643,147337,1,12
643,147337,2,128
643,147337,3,290
643,147337,4,340
643,147337,5,489
643,147337,6,667
643,147337,7,862
643,147337,8,1011
643,147337,9,1239
643,147337,10,1368
650,148444,1,30
650,148444,2,140
650,148444,3,204
650,148444,4,619
650,148444,5,952
650,148444,6,1098
650,148444,7,1381
650,148444,8,1796
650,148444,9,1955
650,148444,10,1967
652,148979,1,58
652,148979,2,255
652,148979,3,284
652,148979,4,320
652,148979,5,351
652,148979,6,396
652,148979,7,727
652,148979,8,1079
652,148979,9,1317
652,148979,10,1701
653,149621,1,116
653,149621,2,251
653,149621,3,619
653,149621,4,735
653,149621,5,836
653,149621,6,1017
653,149621,7,1480
653,149621,8,1555
653,149621,9,1562
653,149621,10,1930
659,150239,1,374
659,150239,2,489
659,150239,3,579
659,150239,4,637
659,150239,5,727
659,150239,6,780
659,150239,7,911
659,150239,8,990
659,150239,9,1731
659,150239,10,1960
665,151410,1,20
665,151410,2,57
665,151410,3,173
665,151410,4,223
665,151410,5,376
665,151410,6,498
665,151410,7,952
665,151410,8,1156
665,151410,9,1369
665,151410,10,1465
676,153376,1,194
676,153376,2,355
676,153376,3,867
676,153376,4,1009
676,153376,5,1479
676,153376,6,1615
676,153376,7,1659
676,153376,8,1749
676,153376,9,1803
676,153376,10,1816
679,1636,1,229
679,1636,2,586
679,1636,3,835
679,1636,4,1031
679,1636,5,1127
679,1636,6,1319
679,1636,7,1555
679,1636,8,1649
679,1636,9,1720
679,1636,10,1817
684,3230,1,303
684,3230,2,326
684,3230,3,744
684,3230,4,1254
684,3230,5,1337
684,3230,6,1448
684,3230,7,1450
684,3230,8,1555
684,3230,9,1595
684,3230,10,1974
693,5007,1,170
693,5007,2,205
693,5007,3,239
693,5007,4,268
693,5007,5,352
693,5007,6,711
693,5007,7,781
693,5007,8,1011
693,5007,9,1053
693,5007,10,1607
695,5124,1,196
695,5124,2,504
695,5124,3,542
695,5124,4,559
695,5124,5,1103
695,5124,6,1254
695,5124,7,1451
695,5124,8,1667
695,5124,9,1717
695,5124,10,1966
696,5130,1,24
696,5130,2,34
696,5130,3,95
696,5130,4,494
696,5130,5,814
696,5130,6,821
696,5130,7,973
696,5130,8,1435
696,5130,9,1556
696,5130,10,1830
704,7335,1,88
704,7335,2,350
704,7335,3,364
704,7335,4,837
704,7335,5,1108
704,7335,6,1111
704,7335,7,1170
704,7335,8,1468
704,7335,9,1720
704,7335,10,1830
711,9985,1,77
711,9985,2,499
711,9985,3,1170
711,9985,4,1177
711,9985,5,1324
711,9985,6,1618
711,9985,7,1621
711,9985,8,1872
711,9985,9,1892
711,9985,10,1964
712,10217,1,355
712,10217,2,362
712,10217,3,620
712,10217,4,844
712,10217,5,990
712,10217,6,1025
712,10217,7,1353
712,10217,8,1657
712,10217,9,1763
712,10217,10,1817
713,10234,1,39
713,10234,2,229
713,10234,3,268
713,10234,4,787
713,10234,5,985
713,10234,6,1227
713,10234,7,1564
713,10234,8,1834
713,10234,9,1925
713,10234,10,1969
721,12371,1,211
721,12371,2,223
721,12371,3,641
721,12371,4,838
721,12371,5,867
721,12371,6,1397
721,12371,7,1566
721,12371,8,1600
721,12371,9,1679
721,12371,10,1966
722,12507,1,180
722,12507,2,494
722,12507,3,685
722,12507,4,715
722,12507,5,790
722,12507,6,1146
722,12507,7,1597
722,12507,8,1667
722,12507,9,1876
722,12507,10,1916
726,13144,1,96
726,13144,2,353
726,13144,3,378
726,13144,4,892
726,13144,5,1207
726,13144,6,1433
726,13144,7,1640
726,13144,8,1673
726,13144,9,1695
726,13144,10,1883
731,14722,1,301
731,14722,2,840
731,14722,3,1158
731,14722,4,1289
731,14722,5,1330
731,14722,6,1676
731,14722,7,1703
731,14722,8,1907
731,14722,9,1933
731,14722,10,1963
734,15931,1,354
734,15931,2,426
734,15931,3,487
734,15931,4,591
734,15931,5,698
734,15931,6,1071
734,15931,7,1146
734,15931,8,1459
734,15931,9,1468
734,15931,10,1650
735,16585,1,45
735,16585,2,201
735,16585,3,463
735,16585,4,790
735,16585,5,917
735,16585,6,1029
735,16585,7,1595
735,16585,8,1600
735,16585,9,1641
735,16585,10,1925
736,17497,1,88
736,17497,2,123
736,17497,3,457
736,17497,4,720
736,17497,5,755
736,17497,6,779
